3.032471618652343750e+02,3.032471618652343750e+02,3.032471618652343750e+02,3.032471618652343750e+02,3.032471618652343750e+02,3.032471618652343750e+02,3.028909606933593750e+02,3.010783386230468750e+02,2.989728698730468750e+02,2.965552978515625000e+02,2.937513122558593750e+02,2.905699157714843750e+02,2.870255737304687500e+02,2.831838684082031250e+02,2.793784179687500000e+02,2.755491943359375000e+02,2.717099609375000000e+02,2.678912963867187500e+02,2.642411804199218750e+02,2.611487731933593750e+02,2.592730712890625000e+02,2.588766174316406250e+02,2.594659118652343750e+02,2.604982910156250000e+02,2.614458007812500000e+02,2.618339538574218750e+02,2.611841735839843750e+02,2.595005493164062500e+02,2.572634277343750000e+02,2.551238555908203125e+02,2.537269439697265625e+02,2.537486267089843750e+02,2.555045318603515625e+02,2.585539855957031250e+02
2.957153625488281250e+02,2.957153625488281250e+02,2.957153625488281250e+02,2.957153625488281250e+02,2.957153625488281250e+02,2.957153625488281250e+02,2.957153625488281250e+02,2.917154235839843750e+02,2.897154541015625000e+02,2.877154846191406250e+02,2.837155456542968750e+02,2.797156066894531250e+02,2.757156982421875000e+02,2.717157592773437500e+02,2.549600372314453125e+02,2.549662017822265625e+02,2.549662017822265625e+02,2.550032196044921875e+02,2.550155487060546875e+02,2.550217437744140625e+02,2.550340728759765625e+02,2.550464019775390625e+02,2.550587615966796875e+02,2.550710906982421875e+02,2.550772552490234375e+02,2.550895843505859375e+02,2.550957794189453125e+02,2.551081085205078125e+02,2.551204376220703125e+02,2.551266021728515625e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.957466430664062500e+02,2.957466430664062500e+02,2.957466430664062500e+02,2.957466430664062500e+02,2.957466430664062500e+02,2.957466430664062500e+02,2.957466430664062500e+02,2.917467041015625000e+02,2.897467346191406250e+02,2.877467651367187500e+02,2.837468261718750000e+02,2.797468872070312500e+02,2.757469787597656250e+02,2.717470397949218750e+02,2.662971191406250000e+02,2.604599914550781250e+02,2.604661560058593750e+02,2.604661560058593750e+02,2.605031738281250000e+02,2.605155029296875000e+02,2.605216979980468750e+02,2.605340270996093750e+02,2.605463562011718750e+02,2.605587158203125000e+02,2.605710449218750000e+02,2.605772094726562500e+02,2.605895385742187500e+02,2.605957336425781250e+02,2.606080627441406250e+02,2.606203918457031250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.957352600097656250e+02,2.957352600097656250e+02,2.957352600097656250e+02,2.957352600097656250e+02,2.957352600097656250e+02,2.957352600097656250e+02,2.957352600097656250e+02,2.917353210449218750e+02,2.897353515625000000e+02,2.877353820800781250e+02,2.837354431152343750e+02,2.797355041503906250e+02,2.757355957031250000e+02,2.717356567382812500e+02,2.662857360839843750e+02,2.662857360839843750e+02,2.616353149414062500e+02,2.594485778808593750e+02,2.584600219726562500e+02,2.584661865234375000e+02,2.584661865234375000e+02,2.585032043457031250e+02,2.585155334472656250e+02,2.585217285156250000e+02,2.585340576171875000e+02,2.585463867187500000e+02,2.585587463378906250e+02,2.585710754394531250e+02,2.585772399902343750e+02,2.585895690917968750e+02,2.585957641601562500e+02,2.586080932617187500e+02,2.586204223632812500e+02,2.586265869140625000e+02
