3.032471618652343750e+02,3.032471618652343750e+02,3.032471618652343750e+02,3.032471618652343750e+02,3.032471618652343750e+02,3.032471618652343750e+02,3.028912658691406250e+02,3.010797424316406250e+02,2.989819946289062500e+02,2.965683288574218750e+02,2.937680969238281250e+02,2.905903320312500000e+02,2.870498046875000000e+02,2.832100219726562500e+02,2.794029846191406250e+02,2.755739440917968750e+02,2.717362976074218750e+02,2.679236755371093750e+02,2.642895202636718750e+02,2.611559448242187500e+02,2.587538757324218750e+02,2.570698242187500000e+02,2.558079071044921875e+02,2.549010162353515625e+02,2.544934539794921875e+02,2.545178070068359375e+02,2.548862762451171875e+02,2.555653228759765625e+02,2.565760192871093750e+02,2.577550354003906250e+02,2.592652282714843750e+02,2.613305358886718750e+02
2.957153625488281250e+02,2.957153625488281250e+02,2.957153625488281250e+02,2.957153625488281250e+02,2.957153625488281250e+02,2.957153625488281250e+02,2.957153625488281250e+02,2.917154235839843750e+02,2.897154541015625000e+02,2.877154846191406250e+02,2.837155456542968750e+02,2.797156066894531250e+02,2.757156982421875000e+02,2.717157592773437500e+02,2.549600372314453125e+02,2.549662017822265625e+02,2.549662017822265625e+02,2.549662017822265625e+02,2.549662017822265625e+02,2.549662017822265625e+02,2.549662017822265625e+02,2.549662017822265625e+02,2.549662017822265625e+02,2.549662017822265625e+02,2.549662017822265625e+02,2.549662017822265625e+02,2.549662017822265625e+02,2.549662017822265625e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.957466430664062500e+02,2.957466430664062500e+02,2.957466430664062500e+02,2.957466430664062500e+02,2.957466430664062500e+02,2.957466430664062500e+02,2.957466430664062500e+02,2.917467041015625000e+02,2.897467346191406250e+02,2.877467651367187500e+02,2.837468261718750000e+02,2.797468872070312500e+02,2.757469787597656250e+02,2.717470397949218750e+02,2.662971191406250000e+02,2.604599914550781250e+02,2.604661560058593750e+02,2.604661560058593750e+02,2.604661560058593750e+02,2.604661560058593750e+02,2.604661560058593750e+02,2.604661560058593750e+02,2.604661560058593750e+02,2.604661560058593750e+02,2.604661560058593750e+02,2.604661560058593750e+02,2.604661560058593750e+02,2.604661560058593750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.957352600097656250e+02,2.957352600097656250e+02,2.957352600097656250e+02,2.957352600097656250e+02,2.957352600097656250e+02,2.957352600097656250e+02,2.957352600097656250e+02,2.917353210449218750e+02,2.897353515625000000e+02,2.877353820800781250e+02,2.837354431152343750e+02,2.797355041503906250e+02,2.757355957031250000e+02,2.717356567382812500e+02,2.662857360839843750e+02,2.662857360839843750e+02,2.616353149414062500e+02,2.594485778808593750e+02,2.584600219726562500e+02,2.584661865234375000e+02,2.584661865234375000e+02,2.584661865234375000e+02,2.584661865234375000e+02,2.584661865234375000e+02,2.584661865234375000e+02,2.584661865234375000e+02,2.584661865234375000e+02,2.584661865234375000e+02,2.584661865234375000e+02,2.584661865234375000e+02,2.584661865234375000e+02,2.584661865234375000e+02
