3.032471618652343750e+02,3.032471618652343750e+02,3.032471618652343750e+02,3.032471618652343750e+02,3.032471618652343750e+02,3.032471618652343750e+02,3.028916625976562500e+02,3.010834350585937500e+02,2.989948425292968750e+02,2.965935363769531250e+02,2.938081665039062500e+02,2.906471862792968750e+02,2.871254882812500000e+02,2.832928161621093750e+02,2.794873352050781250e+02,2.756557006835937500e+02,2.718150329589843750e+02,2.680077819824218750e+02,2.643510131835937500e+02,2.612562561035156250e+02,2.594239501953125000e+02,2.591517028808593750e+02,2.604338378906250000e+02
2.957153625488281250e+02,2.957153625488281250e+02,2.957153625488281250e+02,2.957153625488281250e+02,2.957153625488281250e+02,2.957153625488281250e+02,2.957153625488281250e+02,2.917154235839843750e+02,2.897154541015625000e+02,2.877154846191406250e+02,2.837155456542968750e+02,2.797156066894531250e+02,2.757156982421875000e+02,2.717157592773437500e+02,2.549600372314453125e+02,2.549662017822265625e+02,2.549662017822265625e+02,2.550032196044921875e+02,2.550093841552734375e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.957466430664062500e+02,2.957466430664062500e+02,2.957466430664062500e+02,2.957466430664062500e+02,2.957466430664062500e+02,2.957466430664062500e+02,2.957466430664062500e+02,2.917467041015625000e+02,2.897467346191406250e+02,2.877467651367187500e+02,2.837468261718750000e+02,2.797468872070312500e+02,2.757469787597656250e+02,2.717470397949218750e+02,2.662971191406250000e+02,2.604599914550781250e+02,2.604661560058593750e+02,2.604661560058593750e+02,2.605031738281250000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.957352600097656250e+02,2.957352600097656250e+02,2.957352600097656250e+02,2.957352600097656250e+02,2.957352600097656250e+02,2.957352600097656250e+02,2.957352600097656250e+02,2.917353210449218750e+02,2.897353515625000000e+02,2.877353820800781250e+02,2.837354431152343750e+02,2.797355041503906250e+02,2.757355957031250000e+02,2.717356567382812500e+02,2.662857360839843750e+02,2.662857360839843750e+02,2.616353149414062500e+02,2.594485778808593750e+02,2.584600219726562500e+02,2.584661865234375000e+02,2.584661865234375000e+02,2.585032043457031250e+02,2.585093688964843750e+02
