-1.724305267333984375e+02,-1.724305267333984375e+02,-1.724305267333984375e+02,-1.724305267333984375e+02,-1.724305267333984375e+02,-1.724305267333984375e+02,-1.724341583251953125e+02,-1.724482727050781250e+02,-1.724602508544921875e+02,-1.724845275878906250e+02,-1.724925231933593750e+02,-1.725116424560546875e+02,-1.725250701904296875e+02,-1.725533142089843750e+02,-1.725796966552734375e+02,-1.725950622558593750e+02,-1.726317901611328125e+02,-1.729710540771484375e+02,-1.742065734863281250e+02,-1.768191223144531250e+02,-1.802798004150390625e+02,-1.838807373046875000e+02,-1.871375122070312500e+02,-1.904209289550781250e+02,-1.939362487792968750e+02,-1.976914062500000000e+02,-2.009557342529296875e+02,-2.036864929199218750e+02,-2.065229797363281250e+02
-1.689733428955078125e+02,-1.689733428955078125e+02,-1.689733428955078125e+02,-1.689733428955078125e+02,-1.689733428955078125e+02,-1.689733428955078125e+02,-1.689733428955078125e+02,-1.689961090087890625e+02,-1.690075073242187500e+02,-1.690188903808593750e+02,-1.690416564941406250e+02,-1.690644226074218750e+02,-1.690871887207031250e+02,-1.691099548339843750e+02,-1.803996276855468750e+02,-1.823996124267578125e+02,-1.823996124267578125e+02,-1.943995666503906250e+02,-1.983995361328125000e+02,-2.003995361328125000e+02,-2.023995208740234375e+02,-2.063995056152343750e+02,-2.123994750976562500e+02,-2.143994750976562500e+02,-2.163994598388671875e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.744732513427734375e+02,-1.744732513427734375e+02,-1.744732513427734375e+02,-1.744732513427734375e+02,-1.744732513427734375e+02,-1.744732513427734375e+02,-1.744732513427734375e+02,-1.744960174560546875e+02,-1.745074157714843750e+02,-1.745187988281250000e+02,-1.745415649414062500e+02,-1.745643310546875000e+02,-1.745870971679687500e+02,-1.746098632812500000e+02,-1.746408843994140625e+02,-1.803826599121093750e+02,-1.823826446533203125e+02,-1.823826446533203125e+02,-1.943825988769531250e+02,-1.983825683593750000e+02,-2.003825683593750000e+02,-2.023825531005859375e+02,-2.063825378417968750e+02,-2.123825073242187500e+02,-2.143825073242187500e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.724732818603515625e+02,-1.724732818603515625e+02,-1.724732818603515625e+02,-1.724732818603515625e+02,-1.724732818603515625e+02,-1.724732818603515625e+02,-1.724732818603515625e+02,-1.724960479736328125e+02,-1.725074462890625000e+02,-1.725188293457031250e+02,-1.725415954589843750e+02,-1.725643615722656250e+02,-1.725871276855468750e+02,-1.726098937988281250e+02,-1.726409149169921875e+02,-1.726409149169921875e+02,-1.740562896728515625e+02,-1.764151458740234375e+02,-1.803888244628906250e+02,-1.823888092041015625e+02,-1.823888092041015625e+02,-1.943887634277343750e+02,-1.983887329101562500e+02,-2.003887329101562500e+02,-2.023887176513671875e+02,-2.063887023925781250e+02,-2.123886718750000000e+02,-2.143886718750000000e+02,-2.163886566162109375e+02
